id,guid,mid,mod,usn,tags,flds,sfld,csum,flags,data
1248868208963,"ekN{J8e>,h",1342696092615,1342696094,8, Intermediate ,"仕事の都合上こんな高いマンションに住んでいるんです。|I live in such an expensive condominium because it's convenient for commuting to work (lit., for business convenience).|仕事[しごと]の 都合[つごう] 上[じょう]こんな 高[たか]いマンションに 住[す]んでいるんです。",仕事の都合上こんな高いマンションに住んでいるんです。,3646845564,0,
1248868273104,"b>f8</#{,A",1342696092615,1342696094,8, Intermediate ,"仕事の関係上、今この町を離れるわけにはいかないんです。|For business-related reasons, I cannot leave this town.|仕事[しごと]の 関係[かんけい] 上[じょう]、 今[いま]この 町[まち]を 離[はな]れるわけにはいかないんです。",仕事の関係上、今この町を離れるわけにはいかないんです。,3237367456,0,
1248868330994,e&plo!VDi<,1342696092615,1342696094,8, Intermediate ,"理論上はこうなるはずなのだが、実際どうなるかは分からない。|In theory it should turn out like this, but it's not known how it will actually turn out.|理論[りろん] 上[じょう]はこうなるはずなのだが、 実際[じっさい]どうなるかは 分[わ]からない。",理論上はこうなるはずなのだが、実際どうなるかは分からない。,212478262,0,
1248868418557,k|iW%XJwZ2,1342696092615,1342696094,8, Intermediate ,法律上は彼の行為は罪にならない。|Legally his conduct is not criminal.|法律[ほうりつ] 上[じょう]は 彼[かれ]の 行為[こうい]は 罪[つみ]にならない。,法律上は彼の行為は罪にならない。,2442461421,0,
1248868597041,m81E]5!KX_,1342696092615,1342696094,8, Intermediate ,この製品にはデザイン上の欠陥がいくつかある。|This product has some design defects.|この 製品[せいひん]にはデザイン 上[じょう]の 欠陥[けっかん]がいくつかある。,この製品にはデザイン上の欠陥がいくつかある。,2516346795,0,
1248868684526,"r1{cT,HM|X",1342696092615,1342696094,8, Intermediate ,彼女は一身上の都合で会社を辞めることになった。|She is going to quit her company for personal reasons.|彼女[かのじょ]は 一身上[いっしんじょう]の 都合[つごう]で 会社[かいしゃ]を 辞[や]めることになった。,彼女は一身上の都合で会社を辞めることになった。,743569559,0,
1248868760494,vdtoXv5UZz,1342696092615,1342696094,8, Intermediate ,この部品は製作上いくつかの問題がある。|There are some problems in manufacturing this part.|この 部品[ぶひん]は 製作[せいさく] 上[じょう]いくつかの 問題[もんだい]がある。,この部品は製作上いくつかの問題がある。,3919446180,0,
1248868810057,br[gXlHW~4,1342696092615,1342696094,8, Intermediate ,"薬を飲んだら、かえって病気がひどくなった。|I took medicine, and the illness got worse (contrary to my expectations).|薬[くすり]を 飲[の]んだら、かえって 病気[びょうき]がひどくなった。",薬を飲んだら、かえって病気がひどくなった。,2713950536,0,
1248868892901,h0I^%&/Nr.,1342696092615,1342696094,8, Intermediate ,"ー一時間も泳いで、疲れたでしょう。<br />ーいや、かえって元気になったよ。|ーYou must be tired after swimming as long as one hour.<br />ーNo, on the contrary, I feel fit now.|ー 一時間[いちじかん]も 泳[およ]いで、 疲[つか]れたでしょう。<br />ーいや、かえって 元気[げんき]になったよ。",ー一時間も泳いで、疲れたでしょう。ーいや、かえって元気になったよ。,1073745915,0,
1248869021541,"QQi5aTo,=",1342696092615,1342696094,8, Intermediate ,"日本へ行ったら日本語が上手になるかと思って、日本へ行ったんですが、日本人と英語でばかり話していたので、かえって、下手になって帰って来ました。|I went to Japan, believing that my Japanese would improve (if I go) there, but I spoke only English with the Japanese there, so (contrary to my expectation) my Japanese became worse when I came back here.|日本[にほん]へ 行[い]ったら 日本語[にほんご]が 上手[じょうず]になるかと 思[おも]って、 日本[にほん]へ 行[い]ったんですが、 日本人[にほんじん]と 英語[えいご]でばかり 話[はな]していたので、かえって、 下手[へた]になって 帰[かえ]って 来[き]ました。",日本へ行ったら日本語が上手になるかと思って、日本へ行ったんですが、日本人と英語でばかり話していたので、かえって、下手になって帰って来ました。,3948923510,0,
1248869131588,i%v#71)dct,1342696092615,1342696094,8, Intermediate ,"就職のことで三人の先生にアドバイスをしてもらったのですが、アドバイスが全然違うので、かえって、分からなくなってしまいました。|I was given advice on job searching from three professors, but their advice was so different that I an rather at a loss.|就職[しゅうしょく]のことで 三人[さんにん]の 先生[せんせい]にアドバイスをしてもらったのですが、アドバイスが 全然[ぜんぜん] 違[ちが]うので、かえって、 分[わ]からなくなってしまいました。",就職のことで三人の先生にアドバイスをしてもらったのですが、アドバイスが全然違うので、かえって、分からなくなってしまいました。,2093022092,0,
1248869248994,bgQ;|4|@aM,1342696092615,1342696094,8, Intermediate ,"いわゆる一流大学で勉強するより小さな私立大学で勉強するほうが、かえって、いい教育を受けることが出来る。|(Contrary to your expectation) if you study at a small, private college, you can receive better education than to study at a so-called first-rate university.|いわゆる 一流[いちりゅう] 大学[だいがく]で 勉強[べんきょう]するより 小[ちい]さな 私立[しりつ] 大学[だいがく]で 勉強[べんきょう]するほうが、かえって、いい 教育[きょういく]を 受[う]けることが 出来[でき]る。",いわゆる一流大学で勉強するより小さな私立大学で勉強するほうが、かえって、いい教育を受けることが出来る。,3214741539,0,
1248869294088,eKM!z%Kh>S,1342696092615,1342696094,8, Intermediate ,アルコールも適量飲めば、かえって、体にいいそうだ。|Alcohol is said to be rather good for you health if you drink it in moderate quantity.|アルコールも 適量[てきりょう] 飲[の]めば、かえって、 体[からだ]にいいそうだ。,アルコールも適量飲めば、かえって、体にいいそうだ。,94775683,0,
1248869360026,gppq[?SzDY,1342696092615,1342696094,8, Intermediate ,あの人は学者というよりはむしろ教育者だと思う。|I believe him to be an educator rather than a scholar.|あの 人[ひと]は 学者[がくしゃ]というよりはむしろ 教育[きょういく] 者[しゃ]だと 思[おも]う。,あの人は学者というよりはむしろ教育者だと思う。,2125618555,0,
1248869392979,l{nvpcIEp0,1342696092615,1342696094,8, Intermediate ,今日は涼しいというよりはむしろ寒いです。|Today it is cold rather than (comfortably) cool.|今日[きょう]は 涼[すず]しいというよりはむしろ 寒[さむ]いです。,今日は涼しいというよりはむしろ寒いです。,2918824516,0,
1248869440901,r`^Yio}!`r,1342696092615,1342696094,8, Intermediate ,京都へ行くのは冬よりむしろ春の方がよくありませんか。|Isn't it better to go to Kyoto in spring rather than in winter?|京都[きょうと]へ 行[い]くのは 冬[ふゆ]よりむしろ 春[はる]の 方[ほう]がよくありませんか。,京都へ行くのは冬よりむしろ春の方がよくありませんか。,3375741341,0,
1248869477338,dvP7-Qqx~6,1342696092615,1342696094,8, Intermediate ,"私がここにいる限り心配は無用です。|As long as I am here, you don't have to worry.|私[わたし]がここにいる 限[かぎ]り 心配[しんぱい]は 無用[むよう]です。",私がここにいる限り心配は無用です。,3167662582,0,
1248869518994,pCth;]W~NI,1342696092615,1342696094,8, Intermediate ,"田中さんが来ない限りこの会議は始められない。|As long as Mr. Tanaka is not here (lit., doesn't come), we cannot begin this meeting.|田中[たなか]さんが 来[こ]ない 限[かぎ]りこの 会議[かいぎ]は 始[はじ]められない。",田中さんが来ない限りこの会議は始められない。,465716587,0,
1248869570369,c>i+vRxv:q,1342696092615,1342696094,8, Intermediate ,"これが事実である限り彼は有罪を免れないだろう。|As long as this is the fact, he probably cannot escape being found guilty.|これが 事実[じじつ]である 限[かぎ]り 彼[かれ]は 有罪[ゆうざい]を 免[まぬか]れないだろう。",これが事実である限り彼は有罪を免れないだろう。,2001313273,0,
1248869618088,heG/j(>.c6,1342696092615,1342696094,8, Intermediate ,"今の状態が続く限りプロジェクトは始められない。|As long as the present situation continues, we cannot start our project.|今[いま]の 状態[じょうたい]が 続[つづ]く 限[かぎ]りプロジェクトは 始[はじ]められない。",今の状態が続く限りプロジェクトは始められない。,2494711578,0,
1248869668244,uO}Ewu)i.C,1342696092615,1342696094,8, Intermediate ,"この事件に関する限り彼は無実だ。|As long as this incident is concerned, he is innocent.|この 事件[じけん]に 関[かん]する 限[かぎ]り 彼[かれ]は 無実[むじつ]だ。",この事件に関する限り彼は無実だ。,1616339587,0,
1248869702588,t+QrfS|N4&,1342696092615,1342696094,8, Intermediate ,"私の知っている限り彼は正直者です。|As far as I know, he is an honest man.|私[わたし]の 知[し]っている 限[かぎ]り 彼[かれ]は 正直[しょうじき] 者[しゃ]です。",私の知っている限り彼は正直者です。,919618230,0,
1248869742041,m0Wx@i|8!=,1342696092615,1342696094,8, Intermediate ,"その書類は私が読んだ限り誤りはなかった。|As far as I read, the document contained no errors.|その 書類[しょるい]は 私[わたし]が 読[よ]んだ 限[かぎ]り 誤[あやま]りはなかった。",その書類は私が読んだ限り誤りはなかった。,679914819,0,
1248869791057,jAjWy#7bWG,1342696092615,1342696094,8, Intermediate ,"教育者である限りそんなことは口にすべきではない。|While you are an educator, you shouldn't say things like that.|教育[きょういく] 者[しゃ]である 限[かぎ]りそんなことは 口[くち]にすべきではない。",教育者である限りそんなことは口にすべきではない。,1846339572,0,
1248869839151,f?=A57IoMs,1342696092615,1342696094,8, Intermediate ,"この試験に通らない限り上級クラスには入れません。|Until you pass this exam, you cannot enroll in the advanced class.|この 試験[しけん]に 通[とお]らない 限[かぎ]り 上級[じょうきゅう]クラスには 入[い]れません。",この試験に通らない限り上級クラスには入れません。,3058565326,0,
1248869919166,m7&}KW?&a-,1342696092615,1342696094,8, Intermediate ,"事態が変わらない限り今以上の援助は不可能です。|Until the situation changes (lit., As long as the situation doesn't change), we cannot provide additional support.|事態[じたい]が 変[か]わらない 限[かぎ]り 今[いま] 以上[いじょう]の 援助[えんじょ]は 不可能[ふかのう]です。",事態が変わらない限り今以上の援助は不可能です。,4213674266,0,
1248869977072,jNQ6dXcUQE,1342696092615,1342696094,8, Intermediate ,"アメリカ人でない限りこの仕事には就けない。|Unless you are an American, you cannot be employed for this job.|アメリカ 人[じん]でない 限[かぎ]りこの 仕事[しごと]には 就[つ]けない。",アメリカ人でない限りこの仕事には就けない。,1285273174,0,
1248870082791,kbbeZa5P(N,1342696092615,1342696094,8, Intermediate ,"私達は力の続く限り漕いだ。|We rowed as long as our strength lasted (lit., to the extend that our strength lasted).|私[わたし] 達[たち]は 力[ちから]の 続[つづ]く 限[かぎ]り 漕[こ]いだ。",私達は力の続く限り漕いだ。,3420896327,0,
1248870124510,s_H.CjE+un,1342696092615,1342696094,8, Intermediate ,"出来る限りやってみます。|I will try my best (lit., to the limit of my ability).|出来[でき]る 限[かぎ]りやってみます。",出来る限りやってみます。,2180710030,0,
1248870183463,c~P::Iy~ct,1342696092615,1342696094,8, Intermediate ,便利なうちは借りておくといいでしょう。|It would probably be a good idea to borrow it (and keep it) while it is convenient.|便利[べんり]なうちは 借[か]りておくといいでしょう。,便利なうちは借りておくといいでしょう。,4032705150,0,
1248870250276,d|p?jwJ}=c,1342696092615,1342696094,8, Intermediate ,今度限りで彼のパーティーには行かないつもりだ。|This is the last time I am going to any of his parties.|今度[こんど] 限[かぎ]りで 彼[かれ]のパーティーには 行[い]かない 積[つ]もりだ。,今度限りで彼のパーティーには行かないつもりだ。,3870160897,0,
1248870296229,m&}36^|3sY,1342696092615,1342696094,8, Intermediate ,切符は一人二枚限りです。|Tickets are limited to two per person.|切符[きっぷ]は 一人[ひとり] 二枚[にまい] 限[かぎ]りです。,切符は一人二枚限りです。,3691335525,0,
1248870329072,pM|?1Og-*Q,1342696092615,1342696094,8, Intermediate ,この映画館は今月限りで閉館されます。|This movie house is open only until the end of this month.|この 映画[えいが] 館[かん]は 今月[こんげつ] 限[かぎ]りで 閉館[へいかん]されます。,この映画館は今月限りで閉館されます。,1954684519,0,
1248870356619,"bpCg9y!,_u",1342696092615,1342696094,8, Intermediate ,今日限りで酒もたばこもやめます。|From today on I will give up both drinking and smoking.|今日[きょう] 限[かぎ]りで 酒[さけ]もたばこもやめます。,今日限りで酒もたばこもやめます。,243844890,0,
1248870377463,du1Jb;&z{V,1342696092615,1342696094,8, Intermediate ,セールは明日限りです。|Tomorrow is the last day of the sale.|セールは 明日[あす] 限[かぎ]りです。,セールは明日限りです。,3532330972,0,
1248870419276,cM6F%=cM85,1342696092615,1342696094,8, Intermediate ,"その場限りの約束はしない方がいい。|You've better not make an empty promise (lit., a promise limited to the moment).|その 場[ば] 限[かぎ]りの 約束[やくそく]はしない 方[ほう]がいい。",その場限りの約束はしない方がいい。,3288636978,0,
1248870461807,pIGr^5?5A(,1342696092615,1342696094,8, Intermediate ,貸し出しは一回三冊限りです。|Check-out is limited to three books at a time.|貸し出[かしだ]しは 一回[いっかい] 三冊[さんさつ] 限[かぎ]りです。,貸し出しは一回三冊限りです。,1501757617,0,
1248870498979,bMItDiJ<M6,1342696092615,1342696094,8, Intermediate ,"書き直しは一回限りです。|You can rewrite only once. (lit., Rewriting is limited to one time.)|書き直[かきなお]しは 一回[いっかい] 限[かぎ]りです。",書き直しは一回限りです。,2190614523,0,
1248870542119,"u[HZQ{Dc,O",1342696092615,1342696094,8, Intermediate ,来年日本へ行けるか行けないかまだ分かりません。|I don't know whether or not I can go to Japan next year.|来年[らいねん] 日本[にほん]へ 行[い]けるか 行[い]けないかまだ 分[わ]かりません。,来年日本へ行けるか行けないかまだ分かりません。,1788907230,0,
1248870621713,hFE4HE&2k~,1342696092615,1342696094,8, Intermediate ,傘を駅に置き忘れたのか事務所に忘れたのか、はっきり覚えていません。|I don't remember well whether I left my umbrella at the station or in my office.|傘[かさ]を 駅[えき]に 置き忘[おきわす]れたのか 事務所[じむしょ]に 忘[わす]れたのか、はっきり 覚[おぼ]えていません。,傘を駅に置き忘れたのか事務所に忘れたのか、はっきり覚えていません。,444511796,0,
1248870693697,m:q(}n/cb;,1342696092615,1342696094,8, Intermediate ,大学を出てから就職するか大学院に入るかまだ決めていません。|I haven't decided yet whether to get a job or go to graduate school after graduation from college.|大学[だいがく]を 出[で]てから 就職[しゅうしょく]するか 大学院[だいがくいん]に 入[はい]るかまだ 決[き]めていません。,大学を出てから就職するか大学院に入るかまだ決めていません。,2254439730,0,
1248870739166,tu`Gy[!Rwa,1342696092615,1342696094,8, Intermediate ,お客さんが肉が好きか魚が好きか、聞いておいて下さい。|Please ask the guest in avance whether he likes meat or fish.|お 客[きゃく]さんが 肉[にく]が 好[す]きか 魚[さかな]が 好[す]きか、 聞[き]いておいて 下[くだ]さい。,お客さんが肉が好きか魚が好きか、聞いておいて下さい。,4077493353,0,
1248870810041,b)B9o:PnP>,1342696092615,1342696094,8, Intermediate ,夏休みにはヨーロッパを旅行するか、ソウルで仕事をするか、まだ決めていません。|I haven't yet decided whether I should travel in Europe or work in Seoul during the summer break.|夏休[なつやす]みにはヨーロッパを 旅行[りょこう]するか、ソウルで 仕事[しごと]をするか、まだ 決[き]めていません。,夏休みにはヨーロッパを旅行するか、ソウルで仕事をするか、まだ決めていません。,2885934032,0,
1248870903151,l|TB$i:!HQ,1342696092615,1342696094,8, Intermediate ,会議が木曜日だった金曜日だったか、忘れてしまいました。|I forgot whether the meeting was on Thursday or Friday.|会議[かいぎ]が 木曜日[もくようび]だった 金曜日[きんようび]だったか、 忘[わす]れてしまいました。,会議が木曜日だった金曜日だったか、忘れてしまいました。,1474073145,0,
1248870991932,3(407~*a.,1342696092615,1342696094,8, Intermediate ,初めてタマラと会ったのがパーティーでだったか、プールでだったか、覚えていません。|I don't remember whether it was at a party or at the pool that I first met Tamara.|初[はじ]めてタマラと 会[あ]ったのがパーティーでだったか、プールでだったか、 覚[おぼ]えていません。,初めてタマラと会ったのがパーティーでだったか、プールでだったか、覚えていません。,2344429265,0,
1248871097197,i9l~m$sYLJ,1342696092615,1342696094,8, Intermediate ,木村さんが大学で経済を専攻してのか、政治を専攻したのか、知っていますか。|Do you know whether Mr. Kimura majored in economics or politics at college?|木村[きむら]さんが 大学[だいがく]で 経済[けいざい]を 専攻[せんこう]してのか、 政治[せいじ]を 専攻[せんこう]したのか、 知[し]っていますか。,木村さんが大学で経済を専攻してのか、政治を専攻したのか、知っていますか。,4038735284,0,
1248871136572,blv@d;I55>,1342696092615,1342696094,8, Intermediate ,"最近は男か、男でないか、分からないような男が多い。|Lately, it's hard to tell whether a lot of men are men or not.|最近[さいきん]は 男[おとこ]か、 男[おとこ]でないか、 分[わ]からないような 男[おとこ]が 多[おお]い。",最近は男か、男でないか、分からないような男が多い。,1189199460,0,
1248871168307,q@;J}KQBJ,1342696092615,1342696094,8, Intermediate ,会議は月曜か水曜にしてください。|Please make the meeting Monday or Wednesday.|会議[かいぎ]は 月曜[げつよう]か 水曜[すいよう]にしてください。,会議は月曜か水曜にしてください。,2806252701,0,
1248871255713,2c?hw^ES^,1342696092615,1342696094,8, Intermediate ,春休みは、家にいるか旅行をするか研究所で働くか、まだ決めていません。|I haven't decided whether to stay here or make a trip or work at the research institute during the spring break.|春休[はるやす]みは、 家[いえ]にいるか 旅行[りょこう]をするか 研究所[けんきゅうじょ]で 働[はたら]くか、まだ 決[き]めていません。,春休みは、家にいるか旅行をするか研究所で働くか、まだ決めていません。,2739575459,0,
1248871285963,c8YU7<v0I/,1342696092615,1342696094,8, Intermediate ,今週末には何をしようかな。|I wonder what I should do this weekend.|今週[こんしゅう] 末[まつ]には 何[なに]をしようかな。,今週末には何をしようかな。,596941522,0,
1248871308541,mN^=ml$LS&,1342696092615,1342696094,8, Intermediate ,この問題、君に分かるかな。|Can you figure out this problem?|この 問題[もんだい]、 君[くん]に 分[わ]かるかな。,この問題、君に分かるかな。,3140655255,0,
1248871326791,fJFRT[gjPQ,1342696092615,1342696094,8, Intermediate ,今日は何曜日だったかな。|I wonder what day of the week today is.|今日[きょう]は 何[なに] 曜日[ようび]だったかな。,今日は何曜日だったかな。,1675811860,0,
1248871357526,p5?=puU[^y,1342696092615,1342696094,8, Intermediate ,来学期から日本語を始めようかな。|I wonder if I should start Japanese next semester.|来[らい] 学期[がっき]から 日本語[にほんご]を 始[はじ]めようかな。,来学期から日本語を始めようかな。,1580597416,0,
1248871391057,psw*$q]9S),1342696092615,1342696094,8, Intermediate ,日本での生活はどうかな。|I wonder what life is like in Japan.|日本[にほん]での 生活[せいかつ]はどうかな。,日本での生活はどうかな。,980417557,0,
1248871449182,sLdhI!RD62,1342696092615,1342696094,8, Intermediate ,今日の晩ご飯は何かな。|I wonder what today's dinner will be.|今日[きょう]の 晩[ばん]ご 飯[はん]は 何[なに]かな。,今日の晩ご飯は何かな。,952828547,0,
1248871473072,uSps1h@3py,1342696092615,1342696094,8, Intermediate ,アパートの家賃は高いかな。|I wonder if the apartment rent is high.|アパートの 家賃[やちん]は 高[たか]いかな。,アパートの家賃は高いかな。,1408103007,0,
1248871489276,uE(KN_di:8,1342696092615,1342696094,8, Intermediate ,先生はお元気かな。|I wonder if my teacher is in good health.|先生[せんせい]はお 元気[げんき]かな。,先生はお元気かな。,1599091388,0,
1248871538244,ba`4+#nhE0,1342696092615,1342696094,8, Intermediate ,"音楽会の切符があるんだけど、君は行けるかな。|There is a concert ticket, but I wonder if you can go.|音楽[おんがく] 会[かい]の 切符[きっぷ]があるんだけど、 君[きみ]は 行[い]けるかな。",音楽会の切符があるんだけど、君は行けるかな。,4001105924,0,
1248871552229,ez0&|+M8][,1342696092615,1342696094,8, Intermediate ,どこへ行きましょうか。|Where shall we go?|どこへ 行[い]きましょうか。,どこへ行きましょうか。,2548233686,0,
1248871564072,t7*o]r)`qa,1342696092615,1342696094,8, Intermediate ,どこへ行きますか。|Where are you going?|どこへ 行[い]きますか。,どこへ行きますか。,2391032737,0,
1248871586869,vCE)!DwDyI,1342696092615,1342696094,8, Intermediate ,どこへ行こうかな。|I wonder where I should go.|どこへ 行[い]こうかな。,どこへ行こうかな。,629609802,0,
1248871631682,l6c7?fP4Kd,1342696092615,1342696094,8, Intermediate ,頭のいい人が必ずしも成功するとは限らない。|A bright person does not always succeed.|頭[あたま]のいい 人[ひと]が 必[かなら]ずしも 成功[せいこう]するとは 限[かぎ]らない。,頭のいい人が必ずしも成功するとは限らない。,317923076,0,
1248871667963,poE9HVK4_z,1342696092615,1342696094,8, Intermediate ,高い料理が必ずしもおいしいわけではない。|Expensive dishes are not always delicious.|高[たか]い 料理[りょうり]が 必[かなら]ずしもおいしいわけではない。,高い料理が必ずしもおいしいわけではない。,3041031540,0,
1248871735385,eTexPDqD+E,1342696092615,1342696094,8, Intermediate ,記憶力のいい人が必ずしも外国語が上手だとは言えない。|One cannot always say that people with good memories are good at foreign languages.|記憶[きおく] 力[りょく]のいい 人[ひと]が 必[かなら]ずしも 外国[がいこく] 語[ご]が 上手[じょうず]だとは 言[い]えない。,記憶力のいい人が必ずしも外国語が上手だとは言えない。,3476423946,0,
1248871772026,gK2Vx+EaT=,1342696092615,1342696094,8, Intermediate ,日本人が必ずしもいい日本語の先生だとは思わない。|I don't think that a Japanese is always a good Japanese language teacher.|日本人[にほんじん]が 必[かなら]ずしもいい 日本語[にほんご]の 先生[せんせい]だとは 思[おも]わない。,日本人が必ずしもいい日本語の先生だとは思わない。,840515695,0,
1248871827260,ndF0efd`hh,1342696092615,1342696094,8, Intermediate ,結婚しても必ずしも幸福になるとは言えない。|One cannot always say that marriage brings happiness.|結婚[けっこん]しても 必[かなら]ずしも 幸福[こうふく]になるとは 言[い]えない。,結婚しても必ずしも幸福になるとは言えない。,818550355,0,
1248871891760,f:2&TvZvc$,1342696092615,1342696094,8, Intermediate ,運動をよくする人が必ずしも長生きするとは限らない。|People who exercise regularly do not always live long.|運動[うんどう]をよくする 人[ひと]が 必[かなら]ずしも 長生[ながい]きするとは 限[かぎ]らない。,運動をよくする人が必ずしも長生きするとは限らない。,3705297741,0,
1248871943322,c0#F]x4f`H,1342696092615,1342696094,8, Intermediate ,日本へ行った学生が日本語が上手になるかというと、必ずしもそうではない。|Students who have been to Japan do not always become proficient in Japanese.|日本[にほん]へ 行[い]った 学生[がくせい]が 日本語[にほんご]が 上手[じょうず]になるかというと、 必[かなら]ずしもそうではない。,日本へ行った学生が日本語が上手になるかというと、必ずしもそうではない。,3396018983,0,
1248871974979,hwzKoW7a{!,1342696092615,1342696094,8, Intermediate ,お金は人を必ずしも幸福にはしない。|Money does not always bring happiness to people.|お 金[かね]は 人[ひと]を 必[かなら]ずしも 幸福[こうふく]にはしない。,お金は人を必ずしも幸福にはしない。,766403701,0,
1248872037807,"ov;02:{5,O",1342696092615,1342696094,8, Intermediate ,優れた研究者が必ずしも優れた教育者であるわけではない。|It is not always the case that an able researcher is an able educator.|優[すぐ]れた 研究[けんきゅう] 者[しゃ]が 必[かなら]ずしも 優[すぐ]れた 教育[きょういく] 者[しゃ]であるわけではない。,優れた研究者が必ずしも優れた教育者であるわけではない。,170931479,0,
1248872147385,hC)QMK&q{7,1342696092615,1342696094,8, Intermediate ,"良薬は口に苦しと言うが、苦い薬が必ずしもいいとは限らない。|They say good medicine is bitter, but bitter medicine is not always good.|良薬[りょうやく]は 口[くち]に 苦[にが]しと 言[い]うが、 苦[にが]い 薬[くすり]が 必[かなら]ずしもいいとは 限[かぎ]らない。",良薬は口に苦しと言うが、苦い薬が必ずしもいいとは限らない。,2445850368,0,
1248872235369,rMI@QD!][%,1342696092615,1342696094,8, Intermediate ,"めがねをかけて、カメラを下げて、集団で歩いている東洋人が必ずしも日本人ではない。|An oriental wearing glasses, carrying a camera and walking in a group is not always a Japanese.|めがねをかけて、カメラを 下[さ]げて、 集団[しゅうだん]で 歩[ある]いている 東洋[とうよう] 人[じん]が 必[かなら]ずしも 日本人[にほんじん]ではない。",めがねをかけて、カメラを下げて、集団で歩いている東洋人が必ずしも日本人ではない。,2574540978,0,
1248872323557,j[>Ez-W(Gr,1342696092615,1342696094,8, Intermediate ,その夏日本に行った学生は必ずしも日本語が上手にはならなかった。|The students who went to Japan that summer did not always become proficient in Japanese.|その 夏[なつ] 日本[にほん]に 行[い]った 学生[がくせい]は 必[かなら]ずしも 日本語[にほんご]が 上手[じょうず]にはならなかった。,その夏日本に行った学生は必ずしも日本語が上手にはならなかった。,3041185686,0,
1248872447010,"dcb~A>.E&,",1342696092615,1342696094,8, Intermediate ,ピアノの名手ウラジミール・ホロビッツの演奏は必ずしも完璧ではなかった。|The performances of the virtuoso pianist Vladimir Horowitz were not always perfect.|ピアノの 名手[めいしゅ]ウラジミール・ホロビッツの 演奏[えんそう]は 必[かなら]ずしも 完璧[かんぺき]ではなかった。,ピアノの名手ウラジミール・ホロビッツの演奏は必ずしも完璧ではなかった。,2689194712,0,
1248872482713,rjT|$$vYW|,1342696092615,1342696094,8, Intermediate ,光る物がみんな金ではない。|All that glitters is not gold.|光[ひか]る 物[もの]がみんな 金[きん]ではない。,光る物がみんな金ではない。,64376838,0,
1248872519182,u?NKt5K-V#,1342696092615,1342696094,8, Intermediate ,私はいつも元気だというわけじゃない。|It is not the case that I am always healthy.|私[わたし]はいつも 元気[げんき]だというわけじゃない。,私はいつも元気だというわけじゃない。,785281623,0,
1248872550619,i[o<:=IG#.,1342696092615,1342696094,8, Intermediate ,あの先生の話は全部は分からない。|It is not the case that I understand everything that the professor has to say.|あの 先生[せんせい]の 話[はなし]は 全部[ぜんぶ]は 分[わ]からない。,あの先生の話は全部は分からない。,2335376906,0,
1248872573197,oNPpmxnQmM,1342696092615,1342696094,8, Intermediate ,友達はみんな結婚している。|My friends are all married.|友達[ともだち]はみんな 結婚[けっこん]している。,友達はみんな結婚している。,1785823006,0,
1248872597151,vpwEOtZv-8,1342696092615,1342696094,8, Intermediate ,宿題は全部やってしまった。|I've done all the homework.|宿題[しゅくだい]は 全部[ぜんぶ]やってしまった。,宿題は全部やってしまった。,2672854614,0,
1248872624963,d2b`X|DTfx,1342696092615,1342696094,8, Intermediate ,私はいつも元気だ。|I'm always healthy.|私[わたし]はいつも 元気[げんき]だ。,私はいつも元気だ。,1221264386,0,
1248874919822,oY%H(AgFV|,1342696092615,1342696094,8, Intermediate ,"そのことは私には分かりかねますから、部長にお聞きになって下さい。|I am not in a position to figure out that manner, so please ask the departmental chief.|そのことは 私[わたし]には 分[わ]かりかねますから、 部長[ぶちょう]にお 聞[き]きになって 下[くだ]さい。",そのことは私には分かりかねますから、部長にお聞きになって下さい。,2662552395,0,
1248874970307,j3v+j%4E[K,1342696092615,1342696094,8, Intermediate ,"あの男はどんなばかなことでもやりかねない。|He might (lit., can) do any stupid thing.|あの 男[おとこ]はどんなばかなことでもやりかねない。",あの男はどんなばかなことでもやりかねない。,2989390323,0,
1248875145838,nBIX>UxgTl,1342696092615,1342696094,8, Intermediate ,"来週はロンドンへ出張しますので、誠に申し訳ございませんが、名古屋での会議には出席できかねます。|Newt week I am making a business trip to London, so I cannot attend the meeting in Nagoya.|来週[らいしゅう]はロンドンへ 出張[しゅっちょう]しますので、 誠[まこと]に 申し訳[もうしわけ]ございませんが、 名古屋[なごや]での 会議[かいぎ]には 出席[しゅっせき]できかねます。",来週はロンドンへ出張しますので、誠に申し訳ございませんが、名古屋での会議には出席できかねます。,4150803270,0,
1248875202416,uN*Y:#06Xh,1342696092615,1342696094,8, Intermediate ,これだけの書類を一月では処理いたしかねますが。|I cannot handle this many documents in a month.|これだけの 書類[しょるい]を 一月[ひとつき]では 処理[しょり]いたしかねますが。,これだけの書類を一月では処理いたしかねますが。,687005061,0,
1248875345776,"jf24,MjnDo",1342696092615,1342696094,8, Intermediate ,"大変遺憾に存じますが、ご依頼には応じかねます。|It is a great regret, but we cannot comply with your request.|大変[たいへん] 遺憾[いかん]に 存[ぞん]じますが、ご 依頼[いらい]には 応[おう]じかねます。",大変遺憾に存じますが、ご依頼には応じかねます。,388336924,0,
1248875376572,eY{i=sd0bp,1342696092615,1342696094,8, Intermediate ,こんな高価な贈り物、頂きかねます。|I cannot accept such an expensive gift.|こんな 高価[こうか]な 贈り物[おくりもの]、 頂[いただ]きかねます。,こんな高価な贈り物、頂きかねます。,345778585,0,
